編號,公司名稱,公司位置,產業類別
68949417,正和藥局,台北市信義區吳興街225巷2號,藥局
73558660,紅九九,台北市松山區南京東路四段179巷3號,餐廳╱餐館
72523539,臺北市新三玉非營利幼兒園(委託財團法人毛毛蟲兒童哲學基金會辦理),台北市士林區天母東路116號,學前教育事業
9695427,嘉鎷興業股份有限公司,台北市內湖區堤頂大道一段37號1樓,汽機車及相關用品零售
10071041,同皇企業有限公司,"[內湖科技園區]                                                            
                                                        台北市內湖區瑞光路435號8樓",電腦╱週邊設備製造
35860717,華逵文教科技股份有限公司,台北市中正區開封街一段20號4樓,圖書館╱博物館╱美術館╱其它機構
69383831,台灣海控自動化工程有限公司,台北市中山區雙城街46巷11之2號4樓,船舶╱相關零件製造修配
49860611,嘉發實業工廠股份有限公司,台北市大同區太原路83號,其他非金屬礦物製品製造
73494351,遊時網路有限公司,台北市松山區基隆路一段10號5樓,電腦系統整合服務相關
69619477,冠輝廣告有限公司,台北市松山區八德路四段330號1樓,廣告行銷公關
9995920,台北市私立實力建築土木及都市短期補習班.,台北市中正區館前路65號10樓,補習班
73088931,臺北市瑠公非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理),台北市信義區福德街221巷15號,學前教育事業
73448847,銀展創藝股份有限公司,台北市大同區承德路三段287之2號3樓,其他出版
68988958,博盟實業有限公司,台北市南港區南港路三段50巷15號,印刷
69620688,定威科技有限公司,台北市中山區吉林路24號6樓之3,網路相關
73543878,新榮恩資產管理有限公司,台北市信義區信義路四段413號2樓,運動服務
50815869,巧之味手工水餃,台北市中正區濟南路二段6號,餐廳╱餐館
51542630,華鼎生技顧問股份有限公司,台北市中正區仁愛路二段12號5樓,生化科技研發
211178,太平洋商務中心股份有限公司,台北市信義區光復南路495號11樓,飯店╱旅館
51733610,萬利貿易股份有限公司,台北市中山區長安東路一段6之2號,建物裝修╱裝潢
73075579,7盎司牛排,台北市士林區文林路412號,餐廳╱餐館
73570059,心宇水電工程行,台北市大同區西寧北路78之16號8樓,空調╱水機電工程
9597227,亞立山大時尚整形外科診所,台北市大安區忠孝東路四段107號 3樓之1,診所
68809700,日月光家飾展覽館_宏錦光股份有限公司,台北市松山區南京東路三段248號14樓,建材╱傢俱零售業
73474711,凡廷斯有限公司,台北市大安區忠孝東路四段205巷7弄13號,鞋類╱布類╱服飾品批發
69386131,台灣善商股份有限公司,台北市中山區南京東路二段85號3樓,餐廳╱餐館
50808651,台北市私立大愛幼兒園,台北市中山區松江路221巷15號1樓,學前教育事業
71968028,胖老爹炸雞,台北市萬華區中華路一段216號,其他餐飲相關
68948240,海九海鮮餐廳有限公司,台北市中山區長安東路二段170號1樓,餐廳╱餐館
70445299,緯豆集團_點點心股份有限公司,台北市信義區忠孝東路五段510號24樓,餐廳╱餐館
68779570,(朝代百貨)冠悅精品商行,台北市萬華區廣州街192號,其他零售業
51448371,但以理有限公司,台北市南港區南港路三段360號4樓,國際貿易
71486800,財團法人臺灣癌症基金會,台北市松山區南京東路五段16號5樓之2,協會╱基金會
51815607,北興消防工程有限公司,台北市信義區忠孝東路五段423巷43號1樓,空調╱水機電工程
69627430,美麗新診所,台北市中正區重慶南路一段43號2樓之1,診所
72563309,有樂海南雞,台北市大安區仁愛路四段300巷15號,餐廳╱餐館
68775959,威超物業,台北市中正區新生南路一段126之8號6樓,保全樓管相關
73538691,奕墨有限公司,台北市中山區松江路206號7樓之3,休閒服務
73538149,洋羚企業社,,其他陸上運輸業
2191949,成舍企業股份有限公司,台北市中山區民生東路二段143號6樓,室內設計
125388,東鑫龍營造有限公司,台北市松山區健康路325巷24弄3號1樓,土木工程
68650281,弋果美語 東湖分校 (台北市私立程果語文短期補習班),台北市內湖區東湖路119巷50弄20號1樓,補習班
230809,正全義肢復健器材股份有限公司,台北市士林區承德路四段186號1樓,醫療器材製造
73468751,零輯台灣科技股份有限公司(籌備中),台北市信義區松智路1號11樓之1150&1151,電腦軟體相關
72570991,鐵支路有限公司,台北市中山區建國北路三段92號4樓,網路相關
73569130,原真建設股份有限公司,台北市大安區光復南路260巷54號2樓,建築工程
9782082,皇翔建設股份有限公司,台北市中正區博愛路38號8樓,建築工程
73093250,后富貿易有限公司,台北市士林區文林路621巷4號,機械器具批發
1110387,三元花園韓式餐廳,"[內湖科技園區]                                                            
                                                        台北市內湖區瑞光路188巷43號",餐廳╱餐館
73503371,光宇車業,台北市松山區民生東路五段57號1樓,汽機車維修
73568341,台北市議員劉耀仁服務處,台北市萬華區艋舺大道116號,政府╱民意機關
36086011,澄易企業股份有限公司,台北市大安區和平東路三段406巷17號1樓,自動控制相關
73515561,築田便當連鎖餐飲店,台北市信義區忠孝東路五段191號1樓,餐廳╱餐館
73090577,客美多好食股份有限公司,台北市中山區南京東路三段26號3樓,餐廳╱餐館
73474620,愛寶貝托嬰中心,台北市中山區明水路443號1樓,學前教育事業
50946369,彩原科技有限公司,"[內湖科技園區]                                                            
                                                        台北市內湖區舊宗路二段181巷6號1樓",電腦軟體相關
50485849,上譽汽車材料有限公司,台北市中山區赤峰街53巷20號,汽車╱零件製造
50030478,信男國際貿易有限公司,"[內湖科技園區]                                                            
                                                        台北市內湖區行忠路60號7樓",食品製造╱加工
71721030,本鄉電子禮品有限公司,台北市中正區八德路一段23號13樓,電腦╱週邊設備製造
580587,桂冠實業股份有限公司,台北市中正區羅斯福路三段126號2樓,其他食品製造
36203029,橘色涮涮屋火鍋店大安分店,台北市大安區大安路一段135號B1,其他餐飲相關
72530979,佳思優整形醫美診所,台北市大安區新生南路一段153號2樓,診所
73169628,益生寵愛國際行銷 (萌寵新零售®體驗招待會館),台北市大安區和平東路二段265巷7號,寵物相關服務
150868,東客股份有限公司,台北市中山區中山北路二段115巷43號3樓之6,麵包店╱點心烘焙店
69417839,思恩藥局,台北市內湖區成功路四段61巷26號,藥局
404128,統一保全股份有限公司,台北市文山區興隆路一段6號,保全樓管相關
71713109,新進能源科技股份有限公司,台北市大安區敦化南路二段104號7樓,光電相關
2786367,橡木桶洋酒(橡木桶洋酒股份有限公司),台北市中山區松江路200號6樓之5,量販流通相關
69621118,英屬維京群島商寶麗尼斯有限公司,台北市大安區敦化南路一段184號10樓,廣告行銷公關
1902221,均銘工程股份有限公司,台北市文山區仙岩路33號,電腦╱週邊設備製造
71715707,KUEHNE+NAGEL_台灣德迅國際運輸股份有限公司,台北市內湖區內湖路一段246號10樓,貨運承攬
69447772,冰孚娛樂事業有限公司,台北市中山區錦州街159號6樓之8 (行天宮站4號出口),廣告行銷公關
73164459,翔特國際窗飾股份有限公司,台北市內湖區新湖三路23號6樓,建材╱傢俱零售業
50818787,人幼國際有限公司(人幼PCI),台北市中山區民權東路二段148號2樓,學前教育事業
50950530,Hanabi日式居酒屋釜飯專門店(桑提有限公司),台北市中山區中山北路二段20巷1之3號,餐廳╱餐館
71636481,二本松餐廳,台北市大安區瑞安街118號,餐廳╱餐館
2900689,太平洋房屋仲介股份有限公司,台北市信義區光復南路495號,不動產經營╱開發
73084220,八和餐飲有限公司,台北市大安區安和路一段102巷4號,餐廳╱餐館
61356402,沅景造景有限公司,,農藝╱園藝相關
10340330,顥康會計師事務所,台北市大安區基隆路二段166號17樓之3,會計服務
71696048,滷滷味,台北市大安區復興南路一段122巷10之3號,餐廳╱餐館
72568660,統翊企業有限公司,台北市大安區復興南路二段335號1樓,建物裝修╱裝潢
51052488,布榖鳥果子西點麵包工坊,台北市信義區松德路36號(近永春捷運站4號虎林街出口),餐廳╱餐館
35970852,洋宏股份有限公司,台北市松山區南京東路四段165號10樓,貨運承攬
69447301,貝莉義式餐廳,台北市內湖區文德路22巷44弄20號,餐廳╱餐館
36005220,台灣聯意貿易有限公司,台北市中正區衡陽路36號7樓之6,國際貿易
3226097,街口證券投資信託股份有限公司,台北市大安區市民大道三段206號9樓,信託投資
49845688,優勝美地生活顧問有限公司,台北市中正區中華路一段77號2樓之1,工商顧問服務
73522041,優購愛馬機車精品,台北市松山區八德路四段472號,汽機車維修
73527992,東方和儷股份有限公司,台北市大同區承德路二段221號,其他餐飲相關
9723231,承龍水電工程有限公司,,空調╱水機電工程
51837372,詠裕科技國際有限公司,台北市信義區吳興街106巷18號1樓,電腦軟體相關
73533631,社團法人台灣幼兒早期教育協會,台北市大安區樂業街87號2樓,其他教育服務業
36080572,揚程實業有限公司,台北市中山區林森北路380號9樓之906室,國際貿易
9703538,東南遊覽汽車股份有限公司,台北市中山區中山北路二段60號11樓,汽車客運
71680287,牧山丘有限公司,台北市大同區迪化街一段173號,餐廳╱餐館
72015598,好吸 / 享檸樂,,飲料店
51525178,床的世界股份有限公司,台北市內湖區舊宗路一段88號4樓,建材╱傢俱零售業
72185317,天力離岸風電科技股份有限公司,台北市松山區民生東路三段131號3樓,其他專業╱科學╱技術
10003400,普祺樂實業有限公司,台北市北投區北投裕民三路15號3樓,國際貿易
51847531,我就厲害燒肉店,台北市萬華區漢中街127號5樓,餐廳╱餐館
52006518,益品行銷有限公司,台北市內湖區成功路五段460號11樓之1,貿易代理商
942591,凱宏航空貨運承攬股份有限公司(飛裕全球運輸),"[內湖科技園區]                                                            
                                                        台北市內湖區瑞光路618號9樓",儲配╱運輸物流
130087,縱橫傳訊公關顧問有限公司,台北市大安區忠孝東路一段112號5樓503室,銷售推廣╱電話行銷
73169487,格蘭傑當代空間館,台北市大安區文昌街221號1樓,家具╱家飾╱裝設品表面塗裝╱加工
67039889,壹裕汽車企業有限公司,台北市內湖區環山路二段3號1樓,汽機車維修
1286700,三軍總醫院松山分院附設民眾診療服務處,台北市松山區健康路131號,醫院
71710641,松和健康科技股份有限公司,台北市中山區民生西路30號2樓,其他醫療保健相關
73556439,小吉咖哩,台北市松山區八德路三段158巷20弄1-1號,餐廳╱餐館
9527581,富鉅鼎建設股份有限公司,台北市中山區長春路328號11樓之1,建築工程
50355651,台北市私立林孟儒文理短期補習班,台北市中正區羅斯福路一段96號2樓,補習班
73567410,臺北市私立天華幼兒園,台北市北投區清江路25巷7號,學前教育事業
73538327,丰墅股份有限公司,台北市中正區博愛路60號5樓B室,飯店╱旅館
73177581,最有影響力的旅館公會,台北市萬華區長沙街二段73號4樓,職業團體
71952302,i平方 時尚3C館,,電子通訊╱電腦週邊零售業
50741231,健訊企業有限公司,台北市中山區南京東路二段72號4樓,其他電信╱通訊相關
68004322,勝田車業行,台北市中正區汀州路一段188號,汽車╱零件製造
1817667,天心中醫診所.,台北市中正區武昌街一段33號,診所
52065057,新永資訊有限公司,台北市中山區林森北路627號2之2,電腦軟體相關
71602037,香檳國際企業股份有限公司,台北市信義區信義路五段16號1樓之2,飲料店
71724269,京站全人牙醫診所,台北市大同區華陰街59號2樓,診所
73194998,Mura邑居酒屋,台北市中山區林森北路119巷36號,餐廳╱餐館
73503948,廣宏工程股份有限公司,台北市內湖區安康路434巷17之1號,環境衛生╱污染防治相關
72433719,甘丹百匯有限公司,台北市中正區紹興北街8號6樓之3,電子通訊╱電腦週邊批發
72428391,群森戶外有限公司,台北市松山區健康路22號1樓,百貨相關
505321,台灣宅配通股份有限公司,"[南港軟體科學園區]                                                            
                                                        台北市南港區三重路19之9號2樓",儲配╱運輸物流
69425271,Asurion Taiwan_香港商亞勝通訊有限公司,台北市信義區信義路四段460號20樓,其他電信╱通訊相關
73558588,兩岸文教創新交流協會,台北市內湖區內湖區內湖路一段409號3樓,其他教育服務業
73456877,山集有限公司,台北市文山區羅斯福路六段68號1樓,安親╱才藝班
72571721,追蹤王,"[內湖科技園區]                                                            
                                                        台北市內湖區堤嶺大道二段283號4樓",電子通訊╱電腦週邊批發
49616759,台北市私立祥家老人養護所,台北市內湖區內湖路二段253巷1弄3號1樓,護理之家／安養中心／長照
73503159,御誠髮型,台北市中正區許昌街24之1號2樓,美髮相關
8560007,九二國際名品有限公司,台北市中山區錦州街309號1樓,百貨相關
73568977,隱膳私宅料理,台北市大安區敦化南路一段295巷34號,餐廳╱餐館
9782079,中國信託金融控股股份有限公司(中國信託),台北市南港區經貿二路168號,銀行
50498759,泛美牙醫科診所,台北市松山區光復北路141號1樓,診所
73557540,小樽手作珈琲股份有限公司,台北市萬華區開封街二段32號2樓,餐廳╱餐館
73480821,定遠新天地牙醫診所,台北市南港區玉成街83號1樓,診所
49828270,嘉德開發股份有限公司(天母國際聯誼會),台北市士林區中山北路六段88號7樓,休閒服務
73445407,VIS A VIS COFFEE,台北市內湖區內湖路二段103巷74號1樓,餐廳╱餐館
9721407,良升資訊有限公司,台北市中山區新生北路二段41巷30號1樓,電腦系統整合服務相關
73556418,群悅創業投資股份有限公司,台北市內湖區石潭路65號9樓,創投業
71694878,川渝小吃坊,台北市中山區南京西路18巷6弄8之1號,餐廳╱餐館
48650687,德寬營造股份有限公司,台北市內湖區行善路48巷18號5樓之1,管線╱管道工程相關
51053257,新東京牙醫診所,台北市內湖區成功路四段2號2樓,診所
69401017,(德州美墨炸雞)晨星食品有限公司,台北市士林區中山北路六段752號1樓,餐廳╱餐館
70446579,Royal petite garden 老爺小花園,台北市中山區伊通街31號,餐廳╱餐館
10001780,亞東保全股份有限公司,台北市中山區長安東路一段25號7樓,保全樓管相關
5877,鼎鼎大飯店股份有限公司,台北市大安區敦化南路二段201號,飯店╱旅館
9590690,theLOOP inc_如平實業股份有限公司_ALTA,台北市大安區忠孝東路四段201號6樓,其他餐飲相關
71694280,台北市私立誠真文理短期補習班,台北市內湖區成功路三段193號2樓,補習班
73461939,凱文通訊企業社,台北市中正區新生南路一段6號地下2層,電子通訊╱電腦週邊批發
50015632,宇家有限公司,台北市士林區環河北路三段237號1樓,空調╱水機電工程
70445051,臺北市私立東湖幼兒園,台北市內湖區康樂街85巷35號,學前教育事業
72471470,樂福蛋糕_康定烘培坊,台北市萬華區康定路191號1樓,麵包店╱點心烘焙店
50577430,百盛人力資源顧問有限公司,台北市松山區南京東路五段56號10樓,人力派遣╱人力供應
73141391,台灣頂點眼鏡市場股份有限公司,台北市中山區松江路318號11樓之5,鐘錶╱眼鏡零售業
68989878,台灣群思科技有限公司,台北市松山區南京東路五段251巷24弄22號2樓之1,電腦系統整合服務相關
9443549,衛生福利部所屬醫院,,醫院
50578700,利馨股份有限公司,台北市內湖區民權東路六段110號1樓,汽車╱零件製造
69393187,SHING YOGA_忻慈健康事業股份有限公司,台北市松山區復興北路369號2樓,運動服務
8810108,翡睿國際設計,台北市中山區中山北路三段30號3樓,室內設計
51710432,虹福牙醫診所,台北市松山區市民大道四段53號,診所
420080,華妍生活藥妝有限公司,台北市中正區濟南路二段18號,美容╱美體相關
70701431,法國的秘密甜點,台北市大安區大安路一段16巷2號,麵包店╱點心烘焙店
71714401,誠意美饌餐飲有限公司_五之神製作所,台北市信義區忠孝東路四段553巷6弄6號1樓,餐廳╱餐館
73192270,熹樂事業股份有限公司,台北市中山區新生北路三段56巷14號,其他零售業
50167179,台灣海克斯康測量儀器股份有限公司,台北市中山區復興北路150號10樓之2,精密儀器相關製造
2900221,統一超商加盟門市招募專區,http://www.7-11.com.tw,食品什貨零售
2801170,Boscogen百仕可保健品、新安琪兒奶粉,台北市中山區松江路72號3樓,食品什貨批發
49787867,固祥企業股份有限公司,台北市南港區忠孝東路六段467號1樓,紡織成衣
69358330,台灣全民廣播電台股份有限公司,台北市中正區羅斯福路二段102號26樓,廣告行銷公關
71305587,早吧,台北市士林區美崙街32號,早餐店
70470909,柒串燒屋,台北市中山區長安東路一段46之1號,餐廳╱餐館
67986058,利休日本料理,台北市大安區信義路四段1號2樓之7,餐廳╱餐館
73522938,豐凱行銷股份有限公司,台北市中山區南京東路二段72號2樓,廣告行銷公關
50015948,正宜電機冷凍空調技師事務所,台北市大安區復興南路二段293之3號11樓之4,空調╱水機電工程
70700458,實踐大學,台北市中山區大直街70號,大專校院教育事業
70699151,怡林食事企業有限公司,台北市萬華區和平西路三段302巷2之9號1樓,餐廳╱餐館
1281230,環宇法律事務所,台北市大安區敦化南路二段92號7樓,法律服務
69274059,中山婦產科診所,台北市萬華區桂林路114號,診所
71059187,雲豹能源科技股份有限公司,"[內湖科技園區]                                                            
                                                        台北市內湖區基湖路1號4樓之1",電力供應
69382038,王欣國文文理補習班,台北市信義區光復南路419號2樓,補習班
2900150,宏遠證券股份有限公司,台北市大安區信義路四段236號7樓,證券╱期貨╱基金
50030711,新記股份有限公司,台北市中山區林森北路372號3樓,國際貿易
72191659,派譜有限公司,台北市中正區思源街1號,文創╱藝術服務
73509321,台灣維諦有限公司,台北市松山區敦化南路一段2號3樓,電腦系統整合服務相關
9781101,華義國際數位娛樂股份有限公司,台北市內湖區行愛路141巷39號4樓,遊戲電玩
73178511,臺北市私立一心居家長照機構,台北市松山區延吉街11號,護理之家／安養中心／長照
51350107,上丞藥師藥局,台北市南港區成福路10號,藥局
70674670,鉑斯國際地產有限公司,台北市中山區吉林路218巷7號1樓,不動產經營╱開發
69385052,文德福網絡服務有限公司,台北市中山區松江路273號5樓,工商顧問服務
50558907,康開實業有限公司,台北市中正區泉州街9巷10號1樓,塑膠製品製造
73503050,韓勾a韓式烤肉便當專賣店,台北市松山區八德路三段106巷21號,餐廳╱餐館
73163089,男宅韓館,台北市松山區八德路三段74巷74號,餐廳╱餐館
49788257,甲山林集團_甲山林廣告股份有限公司,台北市大安區忠孝東路四段166號6樓,不動產經營╱開發
51815869,典亞設計有限公司,台北市南港區南港路三段16巷9號3樓之1,土木工程
50921398,皇家診所,台北市大安區羅斯福路三段227號10樓,診所
8962078,百裕電業有限公司,台北市南港區忠孝東路六段384號,家庭電器╱設備用品零售
49788408,采鋐健康整合集團-采鋐整合行銷股份有限公司,台北市信義區信義路五段5號M層,工商顧問服務
51530531,彌月房產後護理之家,台北市信義區忠孝東路四段563號13樓,護理之家／安養中心／長照
71725587,旭恩牙醫診所,台北市中山區中山北路二段153號1樓,診所
72569791,天賦夢想家顧問有限公司,台北市中山區南京東路三段9號5樓,廣告行銷公關
67038342,(佐佧義式窯烤披薩屋)佐佧有限公司,台北市大安區安和路二段69巷3號,餐廳╱餐館
35995147,社團法人中華民國管理科學學會,台北市中正區羅斯福路一段4號13樓之1,協會╱基金會
50803361,茶堀都市茶館,台北市萬華區漢中街30號1樓,飲料店
51350810,大兼廣告股份有限公司,台北市信義區永吉路180巷77號,電視
2765018,Spring Film(春天廣告製作),台北市大安區四維路44巷15之2號3樓,廣告行銷公關
9720179,維聚股份有限公司,"[內湖科技園區]                                                            
                                                        台北市內湖區內湖路一段118號5樓",自動控制相關
69588457,全家便利商店(全國門市聯合招募),台北市中山區中山北路二段61號7樓,量販流通相關
69038889,長拓不動產投資股份有限公司,台北市中山區長安東路二段77號7樓之1,不動產經營╱開發
51686417,睿敏磁磚(睿敏實業有限公司),台北市大安區臥龍街258之1號,建材╱傢俱零售業
8665029,金春發牛肉麵店,台北市中山區北安路833號1樓,餐廳╱餐館
34431911,湯瑪仕肉舖,台北市文山區羅斯福路五段176巷17號1樓,貿易代理商
301017,今生金飾股份有限公司,台北市信義區基隆路二段77號3號樓之7,百貨相關
73567617,東引快刀手麵食館,台北市內湖區民權東路六段288號1樓,餐廳╱餐館
51583267,統一超商國雙加盟店(上人行商行),台北市萬華區西藏路125巷17號,食品什貨零售
3228949,社團法人台灣護理學會,台北市大安區信義路四段281號4樓,社會福利機構
69453438,亞商卓盛華閣股份有限公司,台北市信義區忠孝東路四段553巷22弄51之1號,餐廳╱餐館
48726609,宗堡股份有限公司,台北市內湖區瑞光路478巷18弄30號2樓,電力機械器材製造修配
69480771,明光蔬果行,台北市大安區和平東路二段118巷6弄31號,農╱畜╱水產品零售
72458101,江品有限公司,台北市中山區松江路26巷2號1樓,電腦╱週邊設備製造
68006810,八方資通科技有限公司,台北市內湖區行善路48巷18號3樓之1,電信相關
73473271,滿吉國際股份有限公司,台北市內湖區民權東路六段262號5樓,汽機車及相關用品零售
67713227,Qtime休閒生活閱讀會館(宇崴企業社),,休閒服務
51545858,應州工程有限公司,台北市大安區復興南路二段84號12樓,建築工程
9595080,復興保全股份有限公司,台北市中山區松江路101號2樓之1,保全樓管相關
69598360,PLUUS普拉斯沙龍,台北市大同區長安西路45之1號3樓之1,美髮相關
69436779,謝明諭建築師事務所,台北市信義區永吉路30巷73之2號3樓,建築工程
67209301,柳村火鍋,台北市信義區永吉路251號,餐廳╱餐館
73551807,寅瑞餐飲股份有限公司,台北市信義區忠孝東路四段559巷16弄2號1樓,餐廳╱餐館
73084987,泰可國際股份有限公司,台北市信義區東興路41號6樓,醫療器材製造
8325277,台灣荏原精密股份有限公司,台北市中山區中山北路二段96號1402室,半導體製造
50932017,臺北市私立小綠山森林幼兒園,台北市內湖區成功路五段37號,學前教育事業
8962837,文信電子有限公司,台北市南港區新民街80號1~4樓,其他電子零組件相關
68987839,欣維有限公司,,百貨相關
73510071,掏金遊樂園,,遊戲電玩
50320030,冠利達有限公司,,電腦系統整合服務相關
49786882,日計工業股份有限公司,台北市中山區復興北路58號5樓之1,專用生產機械製造修配
50815169,閤晟實業有限公司,台北市中山區龍江路23號7樓,國際貿易
51665041,全德中醫診所,台北市大安區羅斯福路三段37號3樓,診所
73527181,親松鼠了茶飲店,台北市大同區赤峰街44巷14號1樓,飲料店
75128547,貝斯特整合行銷有限公司,台北市松山區復興南路一段27號10樓,電腦軟體相關
73470078,HelloHello 打招呼影像工作室,台北市中山區中山北路二段99號2樓之1,婚紗服務
73164408,財團法人新北市悅融社會福利基金會,台北市內湖區文湖街87之1號,協會╱基金會
67209281,統一超商北醫加盟店(翊成商行),台北市信義區吳興街260巷19弄14號9樓,量販流通相關
73172721,光明大藥局,台北市文山區忠順街一段66號1樓,藥局
70473121,Dream’s夢想視覺婚紗攝影,台北市中山區吉林路218巷4號,婚紗服務
69016400,弘傑不動產事業股份有限公司,台北市中山區建國北路二段33號13樓之6,其他不動產相關
73543657,TOYOTA ,台北市南港區南港路二段312號8樓,汽機車及相關用品零售
69036487,遠鵬興業有限公司,台北市士林區福港街37巷26號,加工紙製造
71702549,劉毅英文_台北市私立學信文理短期補習班,台北市中正區許昌街17號6樓,補習班
50811441,菲揚國際有限公司,台北市松山區復興北路1號14樓之4,人力派遣╱人力供應
33951808,霈方國際股份有限公司,台北市大安區忠孝東路四段310號6樓,百貨相關
50630431,STUDIO A,台北市中山區八德路二段260號7樓,電腦╱週邊設備製造
9596027,德碩會計師事務所,台北市內湖區成功路三段89號5樓,會計服務
51737058,大新線上,台北市萬華區漢中街147巷5號5樓之11,網路相關
3226728,雲雀國際股份有限公司,台北市南港區松河街410號4樓,餐廳╱餐館
1266969,大江生醫股份有限公司,"[內湖科技園區]                                                            
                                                        台北市內湖區港墘路187號8樓",生化科技研發
61360771,立鈜企業有限公司,台北市文山區羅斯福路六段56號1樓,生化科技研發
71960081,臺北市關渡托嬰中心,台北市北投區知行路212號2樓,學前教育事業
51583298,盛大資訊股份有限公司,,網路相關
71957960,臺北市私立城市國際幼兒園,台北市北投區學園路2號2樓,學前教育事業
71718528,川閣有限公司,台北市大同區環河北路二段203之1號,汽機車及相關用品零售
1816459,碁富食品股份有限公司,台北市南港區忠孝東路六段21號12樓之1,食品製造╱加工
50485951,Ware House _(暐晨服飾行),台北市士林區天母西路13巷5號1樓,建材╱傢俱零售業
69007920,台北泰,台北市松山區民生東路五段164號,餐廳╱餐館
68825798,鑫隆汽車服務有限公司,台北市中山區松江路581巷9弄3號1樓,汽機車維修
71953741,富品建設股份有限公司,台北市大安區羅斯福路二段91號24樓之2,建築工程
9991051,敏群實業有限公司,台北市中山區建國北路二段188號6樓,紡織成衣
73504101,大師房屋天母忠誠店,台北市士林區忠誠路一段106號,不動產經營╱開發
73504160,黃金腳足體養生館,台北市中正區重慶南路一段45號,美容╱美體相關
50140017,辛佳企業有限公司,台北市松山區南京東路五段66巷22弄28號2樓,其他電子零組件相關
9530308,建中工程股份有限公司,台北市大安區新生南路一段111號7樓,土木工程
35995048,JOYCE EAST (紅石國際有限公司).,,餐廳╱餐館
68779629,為雨實業股份有限公司,台北市文山區木柵路三段81號,休閒服務
10341058,系統上線資訊股份有限公司,台北市大安區忠孝東路三段263號10樓,電腦軟體相關
51737848,印菲人力仲介有限公司,台北市中山區新生北路三段82巷32號4樓,人力派遣╱人力供應
535889,朋傑股份有限公司,"[內湖科技園區]                                                            
                                                        台北市內湖區內湖路一段308號5樓",貿易代理商
73083508,大聯家電有限公司,台北市松山區塔悠路229號,空調╱水機電工程
71719211,展望急診重症後送動物醫院暨影像診斷中心,台北市萬華區中華路二段2號,動物醫院
73146717,一綺實業股份有限公司,台北市中山區合江街100巷1號,建材╱傢俱批發
73543601,【VIVACE】義式餐酒館,台北市北投區光明路2巷9號,餐廳╱餐館
72564668,樂服健康管理顧問有限公司,台北市萬華區艋舺大道416號,工商顧問服務
71713318,威儀保全股份有限公司,台北市信義區基隆路一段432號11樓之6,保全樓管相關
1178750,德記洋行股份有限公司,台北市大安區安和路一段27號14樓,綜合商品批發代理
9900011,財團法人台北行天宮,台北市松山區南京東路三段303巷14弄4號,宗教組織
51575060,偉塵科技工程股份有限公司,台北市內湖區潭美街353號1樓,專用生產機械製造修配
2132828,麗馳加油站股份有限公司,台北市內湖區舊宗路二段133號,燃料零售業
73487150,愛力寶寶托嬰中心,台北市內湖區內湖路二段336巷1號,學前教育事業
50805389,太魯閣國際股份有限公司(樂麵屋),,餐廳╱餐館
9895180,鈦華科技股份有限公司,台北市內湖區新湖三路168號5樓,環境衛生╱污染防治相關
51300827,雅樂代有限公司,台北市大同區長安西路180號9樓,銷售推廣╱電話行銷
71693491,財團法人台北市信華慈善基金會,台北市中山區中山北路三段49號3樓之3,協會╱基金會
71729788,弘運小客車租賃有限公司,台北市南港區南港路一段2巷1號,汽車客運
35995297,斯其大科技股份有限公司,台北市信義區基隆路二段51號6樓之5,電腦系統整合服務相關
72014180,奧森數位媒体股份有限公司,台北市內湖區新明路108號13樓,電視
9690240,高明國際股份有限公司,台北市內湖區新湖二路211號6樓,專門設計相關
73075502,貝爾診所,台北市士林區中山北路七段82巷9號1樓,診所
73451769,元鐸顧問有限公司,台北市松山區復興北路369號9樓之1,其他零售業
8325568,仁寶電腦工業股份有限公司,"[內湖科技園區]                                                            
                                                        台北市內湖區瑞光路581號",電腦╱週邊設備製造
71529291,華藝創意文化出版事業有限公司,台北市中山區建國北路二段147號8樓之3,文創╱藝術服務
72466599,鍇樂設計股份有限公司,台北市中正區金門街37號,廣告行銷公關
73544060,弘爺漢堡-富駿店,台北市中山區新喜里德惠街178號1樓,早餐店
69386737,佳利安美生館股份有限公司,台北市松山區南京東路四段1號9樓,美容╱美體相關
71730459,台灣壽司郎股份有限公司,台北市中山區松江路61之1號3樓,餐廳╱餐館
1245097,統隆企業有限公司,台北市北投區立德路121巷18號,食品製造╱加工
69594799,Take Five 五方食藏,台北市大安區青田街6巷15號1樓,餐廳╱餐館
72427637,臺北市私立樂葳兒托嬰中心,台北市北投區文林北路112號,學前教育事業
73522561,鈦飛科創股份有限公司,台北市大同區承德路二段81號8樓之2,電腦軟體相關
69359599,瑞康國際企業股份有限公司,台北市士林區社中街434號,百貨相關
50947920,和幸日本料理(安里食品行),台北市中山區林森北路119巷84號,餐廳╱餐館
71959599,紅象股份有限公司,,餐廳╱餐館
50577672,瑞成汽車冷氣材料行,台北市中正區三元街220號1樓,汽機車及相關用品零售
69136088,捷思整合行銷股份有限公司,台北市中山區長安東路一段23號11樓3A,廣告行銷公關
2786420,晟合貿易有限公司,台北市松山區八德路二段400號10樓之1,貿易代理商
50133977,深耕台灣‧面向亞洲‧心懷全球,台北市中正區新生南路一段50號14樓,儲配╱運輸物流
71709069,誼豐股份有限公司,台北市信義區基隆路二段51號4樓之9,麵包店╱點心烘焙店
